column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year_,month_,day_,date_,fulldate,fulltime,fulldatewithtime
350,T01142760,A00003909,Credit,Credit in Cash,24400.0,25100.0,,,,2013,2,13,2013-02-13,2013-02-13,09:54:57,2013-02-13T09:54:57
351,T00871633,A00002970,Credit,Credit in Cash,9658.0,10058.0,,,,2013,2,13,2013-02-13,2013-02-13,10:00:28,2013-02-13T10:00:28
352,T00757955,A00002585,Credit,Credit in Cash,14963.0,15963.0,,,,2013,2,13,2013-02-13,2013-02-13,08:21:25,2013-02-13T08:21:25
353,T00505242,A00001726,Credit,Credit in Cash,13967.0,34972.2,,,,2013,2,13,2013-02-13,2013-02-13,08:35:11,2013-02-13T08:35:11
354,T00846008,A00002881,Credit,Credit in Cash,6959.0,21637.5,,,,2013,2,13,2013-02-13,2013-02-13,08:23:26,2013-02-13T08:23:26
355,T01021122,A00003487,Credit,Credit in Cash,15914.0,34470.7,,,,2013,2,13,2013-02-13,2013-02-13,13:14:13,2013-02-13T13:14:13
356,T03394148,A00011265,Credit,Credit in Cash,9800.0,18418.0,,,,2013,2,13,2013-02-13,2013-02-13,08:01:18,2013-02-13T08:01:18
357,T00131924,A00000443,Credit,Collection from Another Bank,3058.0,3558.0,,Capital One,29172384.0,2013,2,14,2013-02-14,2013-02-14,12:37:51,2013-02-14T12:37:51
358,T03314624,A00011013,Credit,Credit in Cash,600.0,600.0,,,,2013,2,14,2013-02-14,2013-02-14,11:30:60,2013-02-14T11:30:60
359,T00122244,A00000411,Credit,Credit in Cash,18497.0,18897.0,,,,2013,2,14,2013-02-14,2013-02-14,11:20:17,2013-02-14T11:20:17
360,T00577276,A00001966,Credit,Credit in Cash,20567.0,21467.0,,,,2013,2,14,2013-02-14,2013-02-14,09:05:14,2013-02-14T09:05:14
361,T00745024,A00002543,Credit,Collection from Another Bank,6148.0,7248.0,Old Age Pension,Bank of America,4203528.0,2013,2,14,2013-02-14,2013-02-14,16:14:51,2013-02-14T16:14:51
362,T02908690,A00009635,Credit,Collection from Another Bank,4470.0,9362.9,Old Age Pension,Bank of America,37906074.0,2013,2,14,2013-02-14,2013-02-14,11:48:37,2013-02-14T11:48:37
363,T00707245,A00002423,Credit,Credit in Cash,400.0,400.0,,,,2013,2,14,2013-02-14,2013-02-14,08:24:30,2013-02-14T08:24:30
364,T00699222,A00002393,Credit,Credit in Cash,10737.0,27902.2,,,,2013,2,14,2013-02-14,2013-02-14,11:26:41,2013-02-14T11:26:41
365,T01081329,A00003693,Credit,Credit in Cash,15447.0,16447.0,,,,2013,2,14,2013-02-14,2013-02-14,13:08:03,2013-02-14T13:08:03
366,T00226656,A00000772,Credit,Credit in Cash,24009.0,24509.0,,,,2013,2,14,2013-02-14,2013-02-14,13:09:33,2013-02-14T13:09:33
367,T01548751,A00005270,Credit,Collection from Another Bank,44749.0,80808.2,,Goldman Sachs,80269753.0,2013,2,14,2013-02-14,2013-02-14,13:09:48,2013-02-14T13:09:48
368,T00608137,A00002070,Credit,Credit in Cash,12138.0,12438.0,,,,2013,2,14,2013-02-14,2013-02-14,13:34:05,2013-02-14T13:34:05
369,T00042520,A00000142,Credit,Credit in Cash,900.0,900.0,,,,2013,2,15,2013-02-15,2013-02-15,14:41:44,2013-02-15T14:41:44
370,T00002190,A00000009,Credit,Credit in Cash,800.0,1200.0,,,,2013,2,15,2013-02-15,2013-02-15,15:37:35,2013-02-15T15:37:35
371,T01002957,A00003424,Credit,Credit in Cash,900.0,900.0,,,,2013,2,16,2013-02-16,2013-02-16,14:45:36,2013-02-16T14:45:36
372,T03123297,A00010364,Credit,Credit in Cash,4200.0,19793.0,,,,2013,2,16,2013-02-16,2013-02-16,08:41:47,2013-02-16T08:41:47
373,T00160593,A00000539,Credit,Credit in Cash,700.0,700.0,,,,2013,2,16,2013-02-16,2013-02-16,16:27:19,2013-02-16T16:27:19
374,T01039105,A00003554,Credit,Credit in Cash,1100.0,1100.0,,,,2013,2,16,2013-02-16,2013-02-16,11:26:32,2013-02-16T11:26:32
375,T00285072,A00000979,Credit,Credit in Cash,1000.0,1000.0,,,,2013,2,16,2013-02-16,2013-02-16,08:00:59,2013-02-16T08:00:59
376,T00796787,A00002714,Credit,Credit in Cash,1300.0,2100.0,,,,2013,2,16,2013-02-16,2013-02-16,13:35:42,2013-02-16T13:35:42
377,T01176616,A00004034,Credit,Credit in Cash,8000.0,13280.0,,,,2013,2,17,2013-02-17,2013-02-17,08:56:50,2013-02-17T08:56:50
378,T00119791,A00000401,Credit,Credit in Cash,6000.0,19117.0,,,,2013,2,17,2013-02-17,2013-02-17,12:42:41,2013-02-17T12:42:41
379,T01313154,A00004484,Credit,Credit in Cash,29511.0,30211.0,,,,2013,2,17,2013-02-17,2013-02-17,12:40:08,2013-02-17T12:40:08
380,T00989731,A00003374,Credit,Credit in Cash,200.0,200.0,,,,2013,2,17,2013-02-17,2013-02-17,15:20:14,2013-02-17T15:20:14
381,T01036263,A00003545,Credit,Credit in Cash,900.0,900.0,,,,2013,2,17,2013-02-17,2013-02-17,16:14:17,2013-02-17T16:14:17
382,T00893645,A00003047,Credit,Credit in Cash,600.0,600.0,,,,2013,2,17,2013-02-17,2013-02-17,15:49:51,2013-02-17T15:49:51
383,T00029107,A00000096,Credit,Credit in Cash,1100.0,1100.0,,,,2013,2,18,2013-02-18,2013-02-18,16:07:30,2013-02-18T16:07:30
384,T01002960,A00003424,Credit,Credit in Cash,44162.0,45062.0,,,,2013,2,18,2013-02-18,2013-02-18,15:56:39,2013-02-18T15:56:39
385,T00137463,A00000461,Credit,Credit in Cash,600.0,600.0,,,,2013,2,18,2013-02-18,2013-02-18,10:24:01,2013-02-18T10:24:01
386,T01657169,A00005622,Credit,Credit in Cash,24023.0,24723.0,,,,2013,2,18,2013-02-18,2013-02-18,12:32:58,2013-02-18T12:32:58
387,T01039191,A00003554,Credit,Credit in Cash,900.0,2000.0,,,,2013,2,18,2013-02-18,2013-02-18,08:34:46,2013-02-18T08:34:46
388,T00887174,A00003026,Credit,Credit in Cash,400.0,400.0,,,,2013,2,18,2013-02-18,2013-02-18,14:36:44,2013-02-18T14:36:44
389,T01050254,A00003593,Credit,Credit in Cash,200.0,200.0,,,,2013,2,18,2013-02-18,2013-02-18,15:60:15,2013-02-18T15:60:15
390,T01122555,A00003834,Credit,Credit in Cash,6600.0,21175.0,,,,2013,2,18,2013-02-18,2013-02-18,13:41:13,2013-02-18T13:41:13
391,T00039477,A00000128,Credit,Credit in Cash,300.0,300.0,,,,2013,2,19,2013-02-19,2013-02-19,13:04:00,2013-02-19T13:04:00
392,T01108941,A00003787,Credit,Credit in Cash,800.0,800.0,,,,2013,2,19,2013-02-19,2013-02-19,09:08:30,2013-02-19T09:08:30
393,T01657174,A00005622,Credit,Credit in Cash,33410.0,58133.0,,,,2013,2,19,2013-02-19,2013-02-19,11:46:43,2013-02-19T11:46:43
394,T00064021,A00000212,Debit,Cash Withdrawal,14800.0,34990.0,,,,2013,2,19,2013-02-19,2013-02-19,16:53:17,2013-02-19T16:53:17
395,T01080837,A00003691,Credit,Credit in Cash,400.0,400.0,,,,2013,2,19,2013-02-19,2013-02-19,15:40:46,2013-02-19T15:40:46
396,T00309324,A00001054,Credit,Credit in Cash,800.0,800.0,,,,2013,2,19,2013-02-19,2013-02-19,16:43:48,2013-02-19T16:43:48
397,T00711470,A00002433,Credit,Credit in Cash,500.0,500.0,,,,2013,2,19,2013-02-19,2013-02-19,11:50:23,2013-02-19T11:50:23
398,T00695251,A00002378,Credit,Credit in Cash,19136.0,105007.7,,,,2013,2,20,2013-02-20,2013-02-20,13:01:51,2013-02-20T13:01:51
399,T00695562,A00002378,Debit,Cash Withdrawal,33900.0,71107.7,,,,2013,2,20,2013-02-20,2013-02-20,08:48:03,2013-02-20T08:48:03
400,T00299430,A00001019,Credit,Credit in Cash,4100.0,24946.0,,,,2013,2,20,2013-02-20,2013-02-20,15:32:04,2013-02-20T15:32:04
401,T00136148,A00000456,Debit,Cash Withdrawal,10500.0,38031.0,,,,2013,2,20,2013-02-20,2013-02-20,16:45:22,2013-02-20T16:45:22
402,T00137124,A00000459,Credit,Credit in Cash,13400.0,14400.0,,,,2013,2,20,2013-02-20,2013-02-20,11:19:45,2013-02-20T11:19:45
403,T00227105,A00000772,Debit,Cash Withdrawal,600.0,23909.0,,,,2013,2,20,2013-02-20,2013-02-20,08:55:40,2013-02-20T08:55:40
404,T01450014,A00004937,Credit,Credit in Cash,700.0,700.0,,,,2013,2,20,2013-02-20,2013-02-20,10:02:08,2013-02-20T10:02:08
405,T00622627,A00002124,Credit,Credit in Cash,500.0,500.0,,,,2013,2,20,2013-02-20,2013-02-20,11:13:23,2013-02-20T11:13:23
406,T03403038,A00011295,Credit,Credit in Cash,3700.0,23147.0,,,,2013,2,20,2013-02-20,2013-02-20,09:22:06,2013-02-20T09:22:06
407,T00094644,A00000322,Credit,Credit in Cash,1000.0,1000.0,,,,2013,2,20,2013-02-20,2013-02-20,09:05:33,2013-02-20T09:05:33
408,T00929608,A00003168,Credit,Credit in Cash,1000.0,1000.0,,,,2013,2,20,2013-02-20,2013-02-20,16:29:33,2013-02-20T16:29:33
409,T00452238,A00001536,Credit,Credit in Cash,100.0,26009.0,,,,2013,2,21,2013-02-21,2013-02-21,11:39:55,2013-02-21T11:39:55
410,T00785632,A00002676,Credit,Credit in Cash,3300.0,18763.0,,,,2013,2,21,2013-02-21,2013-02-21,09:59:42,2013-02-21T09:59:42
411,T01273262,A00004355,Credit,Credit in Cash,800.0,800.0,,,,2013,2,21,2013-02-21,2013-02-21,11:29:55,2013-02-21T11:29:55
412,T00871809,A00002970,Credit,Credit in Cash,9400.0,19458.0,,,,2013,2,21,2013-02-21,2013-02-21,11:37:48,2013-02-21T11:37:48
413,T01039106,A00003554,Credit,Credit in Cash,45925.0,47925.0,,,,2013,2,21,2013-02-21,2013-02-21,10:13:02,2013-02-21T10:13:02
414,T01313153,A00004484,Credit,Credit in Cash,41740.0,71951.0,,,,2013,2,22,2013-02-22,2013-02-22,12:15:54,2013-02-22T12:15:54
415,T00700133,A00002396,Credit,Credit in Cash,500.0,500.0,,,,2013,2,22,2013-02-22,2013-02-22,08:21:25,2013-02-22T08:21:25
416,T00084101,A00000280,Credit,Credit in Cash,6200.0,18543.0,,,,2013,2,22,2013-02-22,2013-02-22,11:29:12,2013-02-22T11:29:12
417,T00708372,A00002425,Credit,Credit in Cash,8000.0,17805.0,,,,2013,2,22,2013-02-22,2013-02-22,16:38:03,2013-02-22T16:38:03
418,T00491813,A00001678,Credit,Credit in Cash,200.0,200.0,,,,2013,2,22,2013-02-22,2013-02-22,11:43:53,2013-02-22T11:43:53
419,T00269812,A00000925,Credit,Credit in Cash,500.0,500.0,,,,2013,2,23,2013-02-23,2013-02-23,11:48:11,2013-02-23T11:48:11
420,T01183399,A00004055,Credit,Credit in Cash,3100.0,23581.0,,,,2013,2,23,2013-02-23,2013-02-23,11:00:18,2013-02-23T11:00:18
421,T00293959,A00001005,Credit,Credit in Cash,300.0,300.0,,,,2013,2,23,2013-02-23,2013-02-23,13:60:06,2013-02-23T13:60:06
422,T01313160,A00004484,Credit,Credit in Cash,31332.0,103283.0,,,,2013,2,23,2013-02-23,2013-02-23,12:46:06,2013-02-23T12:46:06
423,T01313408,A00004484,Debit,Cash Withdrawal,62100.0,41183.0,,,,2013,2,23,2013-02-23,2013-02-23,14:49:47,2013-02-23T14:49:47
424,T00618167,A00002110,Credit,Credit in Cash,600.0,600.0,,,,2013,2,23,2013-02-23,2013-02-23,13:57:32,2013-02-23T13:57:32
425,T02810462,A00009307,Credit,Credit in Cash,7100.0,13282.8,,,,2013,2,23,2013-02-23,2013-02-23,11:24:39,2013-02-23T11:24:39
426,T02797779,A00009265,Credit,Credit in Cash,28361.0,28661.0,,,,2013,2,23,2013-02-23,2013-02-23,16:51:23,2013-02-23T16:51:23
427,T01486385,A00005065,Debit,Cash Withdrawal,4000.0,29345.0,,,,2013,2,23,2013-02-23,2013-02-23,09:37:29,2013-02-23T09:37:29
428,T00204963,A00000697,Credit,Credit in Cash,200.0,200.0,,,,2013,2,23,2013-02-23,2013-02-23,12:17:20,2013-02-23T12:17:20
429,T01736950,A00005891,Debit,Cash Withdrawal,4500.0,28994.0,,,,2013,2,24,2013-02-24,2013-02-24,15:47:53,2013-02-24T15:47:53
430,T00142592,A00000477,Credit,Credit in Cash,900.0,18292.0,,,,2013,2,24,2013-02-24,2013-02-24,13:53:12,2013-02-24T13:53:12
431,T00400895,A00001366,Credit,Credit in Cash,900.0,900.0,,,,2013,2,24,2013-02-24,2013-02-24,09:19:08,2013-02-24T09:19:08
432,T00914518,A00003117,Credit,Credit in Cash,900.0,900.0,,,,2013,2,24,2013-02-24,2013-02-24,13:24:33,2013-02-24T13:24:33
433,T00307761,A00001050,Credit,Credit in Cash,1000.0,1000.0,,,,2013,2,24,2013-02-24,2013-02-24,15:57:32,2013-02-24T15:57:32
434,T00292547,A00001000,Debit,Cash Withdrawal,1500.0,30048.0,,,,2013,2,24,2013-02-24,2013-02-24,13:24:16,2013-02-24T13:24:16
435,T00655852,A00002242,Credit,Credit in Cash,300.0,300.0,,,,2013,2,25,2013-02-25,2013-02-25,08:35:37,2013-02-25T08:35:37
436,T00511638,A00001750,Debit,Cash Withdrawal,2500.0,23463.0,,,,2013,2,25,2013-02-25,2013-02-25,10:57:48,2013-02-25T10:57:48
437,T00594521,A00002023,Credit,Credit in Cash,2700.0,26424.0,,,,2013,2,25,2013-02-25,2013-02-25,08:37:30,2013-02-25T08:37:30
438,T00484359,A00001649,Credit,Credit in Cash,11000.0,11700.0,,,,2013,2,25,2013-02-25,2013-02-25,12:33:44,2013-02-25T12:33:44
439,T00167889,A00000562,Credit,Credit in Cash,300.0,300.0,,,,2013,2,25,2013-02-25,2013-02-25,14:12:29,2013-02-25T14:12:29
440,T00058944,A00000197,Credit,Credit in Cash,800.0,800.0,,,,2013,2,25,2013-02-25,2013-02-25,10:05:18,2013-02-25T10:05:18
441,T01578988,A00005369,Credit,Credit in Cash,900.0,900.0,,,,2013,2,25,2013-02-25,2013-02-25,13:46:35,2013-02-25T13:46:35
442,T01911147,A00006473,Debit,Cash Withdrawal,8900.0,36168.0,,,,2013,2,25,2013-02-25,2013-02-25,09:00:54,2013-02-25T09:00:54
443,T01910783,A00006473,Credit,Credit in Cash,23990.0,45068.0,,,,2013,2,25,2013-02-25,2013-02-25,14:31:52,2013-02-25T14:31:52
444,T00783618,A00002670,Debit,Cash Withdrawal,1400.0,24081.0,,,,2013,2,26,2013-02-26,2013-02-26,13:17:14,2013-02-26T13:17:14
445,T00148417,A00000496,Credit,Credit in Cash,800.0,800.0,,,,2013,2,26,2013-02-26,2013-02-26,10:44:33,2013-02-26T10:44:33
446,T00752168,A00002566,Credit,Credit in Cash,10700.0,11500.0,,,,2013,2,26,2013-02-26,2013-02-26,10:32:60,2013-02-26T10:32:60
447,T00330947,A00001127,Credit,Credit in Cash,1800.0,25730.0,,,,2013,2,26,2013-02-26,2013-02-26,08:26:02,2013-02-26T08:26:02
448,T02242710,A00007401,Credit,Credit in Cash,1100.0,1100.0,,,,2013,2,26,2013-02-26,2013-02-26,12:39:41,2013-02-26T12:39:41
449,T00002432,A00000009,Credit,Credit in Cash,10900.0,12100.0,,,,2013,2,26,2013-02-26,2013-02-26,11:09:45,2013-02-26T11:09:45
450,T00000276,A00000002,Credit,Credit in Cash,1100.0,1100.0,,,,2013,2,26,2013-02-26,2013-02-26,14:31:27,2013-02-26T14:31:27
451,T00537461,A00001829,Credit,Credit in Cash,900.0,900.0,,,,2013,2,27,2013-02-27,2013-02-27,15:47:05,2013-02-27T15:47:05
452,T00127567,A00000428,Credit,Credit in Cash,200.0,200.0,,,,2013,2,27,2013-02-27,2013-02-27,09:52:15,2013-02-27T09:52:15
453,T01256736,A00004296,Credit,Credit in Cash,5200.0,24129.0,,,,2013,2,27,2013-02-27,2013-02-27,08:16:04,2013-02-27T08:16:04
454,T01068640,A00003651,Credit,Credit in Cash,800.0,800.0,,,,2013,2,27,2013-02-27,2013-02-27,08:09:25,2013-02-27T08:09:25
455,T00726514,A00002486,Credit,Credit in Cash,200.0,200.0,,,,2013,2,27,2013-02-27,2013-02-27,14:10:01,2013-02-27T14:10:01
456,T00494941,A00001688,Credit,Credit in Cash,800.0,800.0,,,,2013,2,27,2013-02-27,2013-02-27,16:57:34,2013-02-27T16:57:34
457,T00883003,A00003008,Credit,Credit in Cash,200.0,200.0,,,,2013,2,27,2013-02-27,2013-02-27,16:57:57,2013-02-27T16:57:57
458,T02780386,A00009203,Credit,Credit in Cash,900.0,900.0,,,,2013,2,27,2013-02-27,2013-02-27,14:35:34,2013-02-27T14:35:34
459,T00851694,A00002902,Credit,Credit in Cash,3900.0,24313.0,,,,2013,2,27,2013-02-27,2013-02-27,15:03:58,2013-02-27T15:03:58
460,T00462811,A00001575,Credit,Credit in Cash,900.0,900.0,,,,2013,2,27,2013-02-27,2013-02-27,16:13:52,2013-02-27T16:13:52
461,T00105733,A00000361,Credit,Credit in Cash,600.0,600.0,,,,2013,2,27,2013-02-27,2013-02-27,08:24:34,2013-02-27T08:24:34
462,T00519751,A00001775,Credit,Credit in Cash,900.0,900.0,,,,2013,2,27,2013-02-27,2013-02-27,13:41:60,2013-02-27T13:41:60
463,T03564254,A00001019,Credit,,33.4,24979.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:35:32,2013-02-28T13:35:32
464,T03563618,A00001000,Credit,,22.4,30070.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:02:54,2013-02-28T11:02:54
465,T03562938,A00000982,Credit,,18.7,5468.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:52:20,2013-02-28T08:52:20
466,T00695490,A00002378,Debit,Cash Withdrawal,14.6,71437.8,Payment on Statement,,,2013,2,28,2013-02-28,2013-02-28,14:25:15,2013-02-28T14:25:15
467,T03591422,A00001844,Credit,,15.6,7012.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:23:41,2013-02-28T09:23:41
468,T03617491,A00002632,Credit,,121.8,34897.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:24:47,2013-02-28T12:24:47
469,T03618041,A00002647,Credit,,35.1,12450.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:27:51,2013-02-28T10:27:51
470,T03618818,A00002670,Credit,,10.8,24091.8,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:41:02,2013-02-28T12:41:02
471,T03619030,A00002676,Credit,,22.3,18785.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:22:32,2013-02-28T14:22:32
472,T03673340,A00005891,Credit,,21.6,29015.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:53:40,2013-02-28T09:53:40
473,T03580975,A00001536,Credit,,31.0,26040.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:34:02,2013-02-28T10:34:02
474,T03578972,A00001477,Credit,,9.8,3860.8,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:00:48,2013-02-28T12:00:48
475,T03579544,A00001493,Credit,,21.7,10253.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:45:22,2013-02-28T10:45:22
476,T03559698,A00000890,Credit,,23.0,7764.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:31:10,2013-02-28T08:31:10
477,T03558799,A00000866,Credit,,103.2,31328.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:12:05,2013-02-28T09:12:05
478,T03561686,A00000943,Credit,,13.7,4030.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:42:28,2013-02-28T11:42:28
479,T03558613,A00000862,Credit,,139.2,44672.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:22:03,2013-02-28T08:22:03
480,T03453600,A00006473,Credit,,102.0,36270.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:22:24,2013-02-28T11:22:24
481,T03509732,A00009265,Credit,,21.3,28707.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:48:56,2013-02-28T14:48:56
482,T03520588,A00010364,Credit,,38.3,19831.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:02:49,2013-02-28T15:02:49
483,T03574568,A00001338,Credit,,160.0,33375.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:38:36,2013-02-28T11:38:36
484,T03654667,A00003760,Credit,,110.5,36169.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:31:33,2013-02-28T08:31:33
485,T03659415,A00003909,Credit,,58.6,24658.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:14:12,2013-02-28T09:14:12
486,T03656580,A00003818,Credit,,83.4,37471.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:11:40,2013-02-28T13:11:40
487,T03657066,A00003834,Credit,,34.7,21209.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:28:50,2013-02-28T11:28:50
488,T03460368,A00000374,Credit,,68.6,22009.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:11:33,2013-02-28T15:11:33
489,T03458834,A00011295,Credit,,31.0,23205.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:54:38,2013-02-28T14:54:38
490,T03456845,A00009635,Credit,,20.3,9383.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:14:26,2013-02-28T15:14:26
491,T03459107,A00000009,Credit,,5.4,12105.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:25:60,2013-02-28T12:25:60
492,T03553662,A00000704,Credit,,89.3,38993.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:07:34,2013-02-28T13:07:34
493,T03552057,A00000652,Credit,,110.6,31457.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:15:33,2013-02-28T12:15:33
494,T03551094,A00000627,Credit,,61.5,23010.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:05:36,2013-02-28T08:05:36
495,T03652281,A00003693,Credit,,2.9,19649.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:51:42,2013-02-28T12:51:42
496,T03629868,A00003007,Credit,,72.7,23324.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:51:14,2013-02-28T15:51:14
497,T03585453,A00001675,Credit,,13.7,5440.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:06:07,2013-02-28T14:06:07
498,T03583849,A00001628,Credit,,20.7,9286.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:14:24,2013-02-28T15:14:24
499,T03584202,A00001637,Credit,,25.9,11977.8,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:41:40,2013-02-28T11:41:40
500,T03589600,A00001801,Credit,,2.9,702.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:57:02,2013-02-28T13:57:02
501,T03586192,A00001695,Credit,,50.1,19620.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:09:10,2013-02-28T15:09:10
502,T03587929,A00001750,Credit,,14.0,23477.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:49:52,2013-02-28T14:49:52
503,T03587146,A00001726,Credit,,110.0,35082.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:24:15,2013-02-28T11:24:15
504,T03614522,A00002543,Credit,,16.2,7264.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:58:27,2013-02-28T15:58:27
505,T03615569,A00002574,Credit,,39.0,15458.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:49:40,2013-02-28T13:49:40
506,T03643350,A00003424,Credit,,73.8,45135.8,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:41:30,2013-02-28T09:41:30
507,T03449863,A00004034,Credit,,23.7,13303.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:13:55,2013-02-28T08:13:55
508,T03546684,A00000485,Credit,,249.0,66492.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:10:36,2013-02-28T11:10:36
509,T03549614,A00000576,Credit,,29.6,13363.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:17:39,2013-02-28T08:17:39
510,T03598961,A00002070,Credit,,3.0,20141.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:42:23,2013-02-28T12:42:23
511,T03599468,A00002087,Credit,,117.3,34129.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:38:26,2013-02-28T10:38:26
512,T03600404,A00002122,Credit,,199.0,72343.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:36:02,2013-02-28T13:36:02
513,T03468211,A00004055,Credit,,21.1,23602.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:19:50,2013-02-28T16:19:50
514,T03466390,A00003554,Credit,,57.9,47982.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,13:57:01,2013-02-28T13:57:01
515,T03467902,A00003983,Credit,,53.1,15579.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:48:50,2013-02-28T08:48:50
516,T03466050,A00003510,Credit,,99.3,22370.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:08:53,2013-02-28T11:08:53
517,T03447022,A00001539,Credit,,150.6,56387.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:23:24,2013-02-28T12:23:24
518,T03444293,A00002099,Credit,,220.0,52482.4,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:01:08,2013-02-28T10:01:08
519,T03448084,A00002585,Credit,,38.0,16001.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,12:16:36,2013-02-28T12:16:36
520,T03444481,A00005065,Credit,,26.2,29371.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,15:35:25,2013-02-28T15:35:25
521,T03602139,A00002177,Credit,,24.7,11092.2,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,14:31:22,2013-02-28T14:31:22
522,T03604749,A00002256,Credit,,12.9,5441.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,11:11:26,2013-02-28T11:11:26
523,T03539843,A00000280,Credit,,19.3,18562.3,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,16:16:34,2013-02-28T16:16:34
524,T03542018,A00000346,Credit,,62.0,21997.0,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:14:03,2013-02-28T10:14:03
525,T00621768,A00002122,Credit,Credit in Cash,39285.0,72144.1,,,,2013,2,28,2013-02-28,2013-02-28,08:19:03,2013-02-28T08:19:03
526,T03567644,A00001127,Credit,,11.5,25741.5,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,08:22:49,2013-02-28T08:22:49
527,T03567897,A00001132,Credit,,146.1,49244.1,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:25:03,2013-02-28T09:25:03
528,T03595507,A00001966,Credit,,47.9,21514.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:35:05,2013-02-28T10:35:05
529,T03594125,A00001926,Credit,,54.6,18282.6,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:43:19,2013-02-28T09:43:19
530,T03597518,A00002023,Credit,,15.7,26439.7,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,09:58:42,2013-02-28T09:58:42
531,T03595784,A00001972,Credit,,23.7,11038.9,Interest Credited,,,2013,2,28,2013-02-28,2013-02-28,10:22:09,2013-02-28T10:22:09
